tx_id,tx_type,strategy,selected_strategy,payload_bytes,cross_border,network_latency_ms,packet_loss_pct,bandwidth_mbps,threat_level,load_factor,crypto_key_exchange_ms,crypto_signature_ms,crypto_verify_ms,crypto_latency_ms,blockchain_endorsement_ms,blockchain_commit_ms,blockchain_latency_ms,routing_latency_ms,queue_ms,ml_gain_ms,jitter_ms,end_to_end_latency_ms,security_score
1333,IssueCBDC,adaptive,static_hybrid,318,False,4.373,0.121,921.356,0.401,0.742,0.588,1.689,0.336,2.613,1.602,2.504,4.106,2.062,1.317,0.000,0.158,10.257,82.00
1334,Transfer,adaptive,static_hybrid,259,False,4.809,0.007,678.183,0.477,0.678,0.435,1.706,0.333,2.474,1.443,2.401,3.844,2.012,1.257,0.000,0.150,9.737,81.61
1335,IssueCBDC,adaptive,static_hybrid,244,False,3.003,0.147,688.454,0.458,0.672,0.580,1.702,0.332,2.614,1.405,2.379,3.784,1.757,1.251,0.000,0.147,9.553,81.71
1336,Transfer,adaptive,ml_optimized,216,True,114.744,0.573,27.460,0.431,0.798,0.425,1.471,0.294,2.190,1.332,4.066,5.398,127.262,1.260,-0.562,2.427,137.975,85.21
1337,Transfer,adaptive,static_hybrid,255,False,2.715,0.087,858.761,0.394,0.680,0.435,1.688,0.333,2.456,1.434,2.396,3.830,1.601,1.260,0.000,0.142,9.288,82.03
1338,Transfer,adaptive,static_hybrid,123,False,1.578,0.107,1033.088,0.326,0.697,0.435,1.673,0.334,2.442,1.107,2.172,3.279,1.344,1.275,0.000,0.127,8.468,82.37
1339,SettleCrossBorder,adaptive,ml_optimized,377,True,191.233,1.148,55.057,0.500,0.680,0.519,1.485,0.289,2.292,1.713,4.277,5.991,207.124,1.159,-0.601,3.877,219.842,83.43
1340,SettleCrossBorder,adaptive,ml_optimized,424,True,185.410,0.864,35.426,0.375,0.731,0.519,1.461,0.291,2.271,1.840,4.424,6.264,199.596,1.202,-0.618,3.746,212.461,84.76
1341,IssueCBDC,adaptive,static_hybrid,298,False,3.271,0.107,995.542,0.462,0.747,0.589,1.703,0.336,2.627,1.553,2.470,4.023,1.767,1.322,0.000,0.152,9.891,81.69
1342,SettleCrossBorder,adaptive,ml_optimized,409,True,263.698,2.000,87.730,0.538,0.727,0.519,1.492,0.291,2.302,1.802,4.289,6.091,284.698,1.199,-0.610,5.276,298.956,81.11
1343,Transfer,adaptive,static_hybrid,260,False,4.377,0.031,952.632,0.442,0.750,0.435,1.698,0.336,2.470,1.459,2.403,3.862,1.938,1.325,0.000,0.149,9.743,81.79
1344,IssueCBDC,adaptive,static_hybrid,212,False,4.615,0.110,815.614,0.585,0.697,0.583,1.730,0.334,2.646,1.329,2.324,3.653,2.107,1.276,0.000,0.151,9.833,81.07
1345,Transfer,adaptive,static_hybrid,183,False,4.246,0.123,875.268,0.586,0.808,0.435,1.730,0.339,2.504,1.277,2.275,3.551,2.034,1.380,0.000,0.146,9.615,81.07
1346,Transfer,adaptive,static_hybrid,138,False,3.647,0.109,923.774,0.214,0.781,0.435,1.648,0.338,2.421,1.159,2.198,3.357,1.864,1.354,0.000,0.138,9.134,82.93
1347,Transfer,adaptive,static_hybrid,289,False,2.764,0.084,992.466,0.412,0.706,0.435,1.692,0.334,2.461,1.523,2.454,3.977,1.609,1.284,0.000,0.145,9.475,81.94
1348,Transfer,adaptive,static_hybrid,238,False,6.146,0.000,836.835,0.238,0.717,0.435,1.653,0.335,2.423,1.398,2.365,3.762,2.337,1.294,0.000,0.153,9.970,82.81
1349,SettleCrossBorder,adaptive,ml_optimized,310,True,231.561,1.223,34.257,0.373,0.739,0.519,1.460,0.291,2.271,1.556,4.302,5.858,247.898,1.209,-0.594,4.608,261.250,83.88
1350,Transfer,adaptive,static_hybrid,286,False,2.921,0.042,927.658,0.160,0.810,0.435,1.636,0.339,2.411,1.534,2.447,3.982,1.589,1.381,0.000,0.144,9.507,83.20
1351,Transfer,adaptive,ml_optimized,226,True,211.077,0.750,49.776,0.430,0.724,0.425,1.471,0.290,2.187,1.344,3.981,5.324,224.580,1.196,-0.554,4.178,236.911,84.77
1352,IssueCBDC,adaptive,static_hybrid,351,False,2.919,0.011,968.124,0.413,0.787,0.593,1.692,0.338,2.623,1.693,2.557,4.250,1.545,1.360,0.000,0.152,9.930,81.94
1353,Transfer,adaptive,static_hybrid,196,False,4.685,0.105,819.508,0.164,0.849,0.435,1.637,0.341,2.413,1.316,2.296,3.613,2.118,1.418,0.000,0.147,9.710,83.18
1354,IssueCBDC,adaptive,static_hybrid,358,False,4.940,0.033,779.072,0.414,0.805,0.596,1.692,0.339,2.627,1.713,2.570,4.283,2.082,1.377,0.000,0.162,10.530,81.93
1355,Transfer,adaptive,ml_optimized,133,True,206.142,0.998,40.228,0.328,0.818,0.425,1.452,0.295,2.171,1.128,3.924,5.052,221.129,1.277,-0.541,4.110,233.199,84.67
1356,IssueCBDC,adaptive,static_hybrid,379,False,4.380,0.087,934.627,0.477,0.858,0.602,1.706,0.342,2.650,1.776,2.607,4.382,2.017,1.426,0.000,0.163,10.638,81.61
1357,Transfer,adaptive,static_hybrid,193,False,4.007,0.022,709.483,0.177,0.837,0.435,1.640,0.341,2.416,1.307,2.289,3.596,1.832,1.407,0.000,0.141,9.392,83.11
1358,SettleCrossBorder,adaptive,ml_optimized,487,True,178.887,1.171,56.880,0.579,0.724,0.519,1.500,0.290,2.309,1.996,4.457,6.454,194.911,1.196,-0.632,3.666,207.905,82.98
1359,SettleCrossBorder,adaptive,ml_optimized,503,True,202.029,1.231,47.535,0.550,0.766,0.519,1.494,0.292,2.306,2.044,4.551,6.595,218.415,1.233,-0.642,4.092,231.999,82.97
1360,SettleCrossBorder,adaptive,ml_optimized,286,True,195.738,1.022,47.042,0.575,0.726,0.519,1.499,0.291,2.309,1.494,4.148,5.642,210.871,1.198,-0.583,3.939,223.375,83.37
1361,Transfer,adaptive,ml_optimized,154,True,195.321,1.073,37.917,0.382,0.754,0.425,1.462,0.292,2.179,1.169,3.987,5.157,210.760,1.222,-0.545,3.926,222.698,84.21
1362,Transfer,adaptive,static_hybrid,241,False,3.968,0.039,715.361,0.404,0.774,0.435,1.690,0.337,2.463,1.415,2.371,3.786,1.847,1.348,0.000,0.146,9.589,81.98
1363,Transfer,adaptive,ml_optimized,190,True,227.023,1.351,69.079,0.503,0.754,0.425,1.485,0.292,2.202,1.259,3.912,5.171,244.130,1.222,-0.547,4.527,256.704,82.91
1364,IssueCBDC,adaptive,static_hybrid,291,False,4.610,0.002,906.435,0.516,0.829,0.598,1.715,0.340,2.653,1.550,2.455,4.005,1.956,1.399,0.000,0.155,10.169,81.42
1365,SettleCrossBorder,adaptive,ml_optimized,323,True,217.612,0.712,68.790,0.426,0.807,0.519,1.471,0.294,2.284,1.601,4.025,5.626,230.885,1.268,-0.584,4.298,243.778,84.89
1366,Transfer,adaptive,ml_optimized,214,True,217.061,1.468,16.282,0.495,0.845,0.425,1.484,0.296,2.204,1.336,4.290,5.626,236.627,1.301,-0.579,4.400,249.579,82.65
1367,SettleCrossBorder,adaptive,ml_optimized,372,True,139.822,1.175,52.448,0.354,0.734,0.519,1.457,0.291,2.267,1.711,4.289,6.000,155.875,1.205,-0.602,2.955,167.699,84.09
1368,IssueCBDC,adaptive,static_hybrid,320,False,4.157,0.082,849.921,0.581,0.751,0.589,1.729,0.336,2.654,1.609,2.506,4.115,1.955,1.326,0.000,0.157,10.207,81.10
1369,Transfer,adaptive,static_hybrid,201,False,5.780,0.065,782.173,0.117,0.756,0.435,1.627,0.336,2.398,1.312,2.304,3.616,2.336,1.331,0.000,0.150,9.831,83.41
1370,IssueCBDC,adaptive,static_hybrid,306,False,1.541,0.111,1114.707,0.576,0.859,0.602,1.728,0.342,2.672,1.593,2.484,4.077,1.341,1.427,0.000,0.146,9.662,81.12
1371,SettleCrossBorder,adaptive,ml_optimized,425,True,225.373,0.985,66.977,0.647,0.783,0.519,1.513,0.293,2.325,1.852,4.258,6.110,240.280,1.248,-0.615,4.477,253.824,83.10
1372,IssueCBDC,adaptive,static_hybrid,280,False,3.633,0.073,820.106,0.119,0.809,0.596,1.627,0.339,2.562,1.519,2.438,3.957,1.811,1.380,0.000,0.150,9.860,83.41
1373,Transfer,adaptive,ml_optimized,277,True,295.697,1.180,19.768,0.659,0.776,0.425,1.515,0.293,2.233,1.481,4.325,5.805,313.011,1.242,-0.589,5.779,327.481,82.55
1374,Transfer,adaptive,static_hybrid,238,False,4.691,0.073,769.031,0.382,0.877,0.435,1.685,0.342,2.463,1.426,2.367,3.793,2.074,1.444,0.000,0.150,9.924,82.09
1375,Transfer,adaptive,static_hybrid,263,False,4.455,0.003,845.371,0.510,0.832,0.435,1.713,0.340,2.489,1.481,2.407,3.888,1.918,1.402,0.000,0.149,9.847,81.45
1376,Transfer,adaptive,static_hybrid,171,False,3.796,0.018,776.341,0.286,0.900,0.435,1.664,0.344,2.443,1.263,2.251,3.514,1.775,1.466,0.000,0.139,9.336,82.57
1377,SettleCrossBorder,adaptive,ml_optimized,484,True,240.334,1.638,65.752,0.343,0.792,0.519,1.455,0.293,2.267,2.001,4.483,6.484,259.163,1.255,-0.633,4.822,273.359,82.99
1378,IssueCBDC,adaptive,static_hybrid,342,False,5.410,0.047,707.709,0.272,0.894,0.606,1.661,0.343,2.610,1.689,2.543,4.232,2.219,1.460,0.000,0.163,10.684,82.64
1379,SettleCrossBorder,adaptive,ml_optimized,308,True,225.208,1.425,25.006,0.789,0.877,0.519,1.540,0.297,2.356,1.576,4.390,5.966,243.208,1.329,-0.613,4.528,256.774,81.29
1380,SettleCrossBorder,adaptive,ml_optimized,360,True,133.348,1.608,85.215,0.588,0.798,0.519,1.501,0.294,2.314,1.692,4.150,5.842,151.996,1.261,-0.599,2.883,163.698,81.84
1381,Transfer,adaptive,static_hybrid,182,False,3.892,0.004,882.660,0.287,0.903,0.435,1.664,0.344,2.443,1.291,2.270,3.561,1.779,1.468,0.000,0.140,9.391,82.57
1382,Transfer,adaptive,static_hybrid,277,False,4.198,0.126,682.273,0.327,0.889,0.435,1.673,0.343,2.451,1.526,2.435,3.961,2.025,1.456,0.000,0.152,10.045,82.37
1383,SettleCrossBorder,adaptive,ml_optimized,409,True,200.587,1.114,50.770,0.336,0.909,0.519,1.453,0.298,2.271,1.834,4.351,6.186,216.274,1.356,-0.621,4.045,229.511,84.33
1384,Transfer,adaptive,static_hybrid,235,False,4.626,0.024,1030.937,0.161,0.796,0.435,1.636,0.338,2.410,1.404,2.360,3.765,1.991,1.368,0.000,0.147,9.680,83.20
1385,SettleCrossBorder,adaptive,ml_optimized,441,True,231.006,1.249,62.959,0.649,0.815,0.519,1.513,0.294,2.327,1.898,4.357,6.254,247.501,1.275,-0.625,4.609,261.342,82.43
1386,Transfer,adaptive,ml_optimized,277,True,145.890,1.361,20.364,0.316,0.820,0.425,1.449,0.295,2.169,1.488,4.354,5.842,164.200,1.279,-0.588,3.100,176.002,83.82
1387,IssueCBDC,adaptive,static_hybrid,369,False,3.333,0.000,738.754,0.410,0.827,0.598,1.691,0.340,2.629,1.745,2.587,4.332,1.633,1.397,0.000,0.155,10.147,81.95
1388,SettleCrossBorder,adaptive,ml_optimized,338,True,189.426,1.106,65.200,0.572,0.788,0.519,1.498,0.293,2.311,1.635,4.143,5.778,205.065,1.252,-0.594,3.837,217.648,83.17
1389,Transfer,adaptive,static_hybrid,236,False,5.070,0.054,849.469,0.255,0.895,0.435,1.657,0.343,2.436,1.425,2.363,3.787,2.143,1.461,0.000,0.151,9.978,82.73
1390,SettleCrossBorder,adaptive,ml_optimized,288,True,209.652,1.553,54.416,0.768,0.847,0.519,1.536,0.296,2.351,1.521,4.203,5.723,227.967,1.303,-0.597,4.249,240.996,81.08
1391,Transfer,adaptive,static_hybrid,284,False,3.644,0.033,1005.703,0.449,0.856,0.435,1.700,0.341,2.477,1.538,2.444,3.981,1.758,1.424,0.000,0.148,9.788,81.75
1392,SettleCrossBorder,adaptive,ml_optimized,410,True,192.778,1.358,40.955,0.719,0.814,0.519,1.527,0.294,2.340,1.820,4.456,6.276,209.928,1.274,-0.627,3.934,223.124,81.81
1393,Transfer,adaptive,ml_optimized,253,True,213.140,0.500,70.662,0.470,0.888,0.425,1.479,0.298,2.201,1.441,3.856,5.297,225.140,1.339,-0.561,4.187,237.603,85.20
1394,SettleCrossBorder,adaptive,ml_optimized,407,True,206.503,1.584,32.931,0.670,0.930,0.519,1.517,0.299,2.336,1.833,4.539,6.373,225.005,1.375,-0.638,4.207,238.657,81.49
1395,Transfer,adaptive,static_hybrid,200,False,2.859,0.138,995.242,0.153,0.861,0.435,1.635,0.342,2.411,1.329,2.304,3.633,1.707,1.429,0.000,0.140,9.321,83.23
1396,Transfer,adaptive,static_hybrid,193,False,3.643,0.089,826.551,0.560,0.928,0.435,1.724,0.345,2.505,1.323,2.291,3.614,1.835,1.492,0.000,0.143,9.589,81.20
1397,SettleCrossBorder,adaptive,ml_optimized,464,True,219.386,1.284,20.955,0.487,0.833,0.519,1.482,0.295,2.296,1.958,4.654,6.613,237.149,1.291,-0.645,4.429,251.133,83.16
1398,IssueCBDC,adaptive,static_hybrid,359,False,4.175,0.049,718.573,0.167,0.901,0.607,1.638,0.344,2.588,1.733,2.572,4.305,1.912,1.467,0.000,0.159,10.431,83.17
1399,IssueCBDC,adaptive,static_hybrid,377,False,5.802,0.112,984.936,0.540,0.819,0.597,1.720,0.340,2.657,1.763,2.604,4.368,2.408,1.389,0.000,0.170,10.992,81.30
1400,SettleCrossBorder,adaptive,ml_optimized,388,True,251.790,0.500,52.678,0.494,0.895,0.519,1.483,0.298,2.300,1.780,4.194,5.973,263.790,1.344,-0.610,4.897,277.695,85.08
1401,Transfer,adaptive,static_hybrid,276,False,4.348,0.101,611.986,0.594,0.887,0.435,1.732,0.343,2.510,1.523,2.432,3.955,2.028,1.454,0.000,0.153,10.100,81.03
1402,Transfer,adaptive,static_hybrid,271,False,4.557,0.040,864.449,0.535,0.921,0.435,1.719,0.345,2.499,1.517,2.422,3.939,1.995,1.486,0.000,0.152,10.071,81.32
1403,IssueCBDC,adaptive,static_hybrid,371,False,2.799,0.000,723.221,0.164,0.898,0.607,1.637,0.344,2.587,1.763,2.591,4.353,1.500,1.464,0.000,0.152,10.057,83.18
1404,SettleCrossBorder,adaptive,ml_optimized,349,True,249.644,0.683,45.359,0.687,0.873,0.519,1.520,0.297,2.336,1.678,4.204,5.882,262.740,1.325,-0.606,4.877,276.555,83.66
1405,IssueCBDC,adaptive,static_hybrid,298,False,4.424,0.089,902.305,0.297,0.880,0.604,1.666,0.343,2.613,1.577,2.469,4.046,2.030,1.447,0.000,0.156,10.293,82.52
1406,SettleCrossBorder,adaptive,ml_optimized,547,True,233.199,0.910,29.370,0.556,0.870,0.519,1.495,0.297,2.311,2.172,4.677,6.850,247.656,1.323,-0.662,4.623,262.100,83.75
1407,SettleCrossBorder,adaptive,ml_optimized,304,True,173.836,0.500,66.757,0.535,0.828,0.519,1.491,0.295,2.305,1.557,3.966,5.524,185.836,1.286,-0.580,3.486,197.857,84.88
1408,Transfer,adaptive,ml_optimized,218,True,136.788,1.032,44.858,0.557,0.863,0.425,1.496,0.296,2.217,1.349,4.047,5.396,151.981,1.317,-0.567,2.873,163.216,83.44
1409,SettleCrossBorder,adaptive,ml_optimized,306,True,248.540,0.780,36.067,0.506,0.858,0.519,1.486,0.296,2.301,1.568,4.204,5.772,262.220,1.312,-0.596,4.865,275.874,84.32
1410,Transfer,adaptive,static_hybrid,203,False,4.266,0.000,981.840,0.281,0.901,0.435,1.663,0.344,2.442,1.343,2.305,3.648,1.866,1.467,0.000,0.143,9.567,82.60
1411,Transfer,adaptive,static_hybrid,203,False,3.409,0.065,811.013,0.495,0.947,0.435,1.710,0.346,2.491,1.351,2.307,3.659,1.743,1.510,0.000,0.142,9.545,81.53
1412,IssueCBDC,adaptive,static_hybrid,389,False,3.226,0.033,853.788,0.369,0.846,0.600,1.682,0.341,2.624,1.798,2.622,4.421,1.653,1.415,0.000,0.157,10.269,82.16
1413,Transfer,adaptive,ml_optimized,265,True,280.601,0.928,46.449,0.764,0.894,0.425,1.535,0.298,2.258,1.472,4.099,5.571,295.169,1.344,-0.582,5.454,309.213,82.66
1414,SettleCrossBorder,adaptive,ml_optimized,407,True,168.634,0.918,34.064,0.791,0.917,0.519,1.540,0.299,2.358,1.831,4.413,6.244,183.144,1.364,-0.631,3.451,195.930,82.55
1415,Transfer,adaptive,static_hybrid,311,False,4.509,0.102,711.099,0.239,0.912,0.435,1.654,0.344,2.433,1.615,2.492,4.107,2.069,1.478,0.000,0.155,10.242,82.81
1416,Transfer,adaptive,static_hybrid,217,False,5.497,0.046,920.696,0.269,0.926,0.435,1.660,0.345,2.440,1.383,2.330,3.713,2.238,1.490,0.000,0.151,10.033,82.66
1417,Transfer,adaptive,static_hybrid,136,False,4.187,0.149,764.627,0.176,0.917,0.435,1.640,0.344,2.419,1.179,2.196,3.374,2.055,1.482,0.000,0.141,9.472,83.12
1418,Transfer,adaptive,ml_optimized,244,True,228.818,0.500,52.230,0.670,0.983,0.425,1.517,0.302,2.244,1.435,3.951,5.387,240.818,1.420,-0.574,4.472,253.767,84.20
1419,Transfer,adaptive,static_hybrid,238,False,5.753,0.135,874.143,0.210,0.854,0.435,1.647,0.341,2.424,1.422,2.369,3.791,2.427,1.423,0.000,0.156,10.220,82.95
1420,Transfer,adaptive,ml_optimized,240,True,146.571,0.808,35.557,0.656,0.906,0.425,1.515,0.298,2.238,1.412,4.100,5.512,160.418,1.354,-0.577,3.027,171.972,83.50
1421,Transfer,adaptive,static_hybrid,265,False,3.193,0.048,757.634,0.495,0.921,0.435,1.710,0.345,2.490,1.502,2.412,3.914,1.665,1.485,0.000,0.145,9.699,81.53
1422,Transfer,adaptive,static_hybrid,205,False,2.431,0.017,759.087,0.449,0.901,0.435,1.700,0.344,2.479,1.348,2.309,3.657,1.431,1.467,0.000,0.136,9.170,81.75
1423,SettleCrossBorder,adaptive,ml_optimized,434,True,210.401,1.477,33.735,0.600,0.916,0.519,1.504,0.299,2.322,1.898,4.561,6.460,228.261,1.363,-0.641,4.267,242.031,82.11
1424,IssueCBDC,adaptive,static_hybrid,257,False,4.756,0.065,807.415,0.273,0.905,0.608,1.661,0.344,2.612,1.479,2.399,3.878,2.080,1.471,0.000,0.154,10.196,82.64
1425,Transfer,adaptive,static_hybrid,114,False,4.401,0.068,847.325,0.339,0.875,0.435,1.676,0.342,2.453,1.116,2.156,3.272,1.996,1.443,0.000,0.139,9.303,82.30
1426,SettleCrossBorder,adaptive,ml_optimized,375,True,162.711,0.619,57.844,0.680,0.865,0.519,1.519,0.297,2.335,1.742,4.162,5.904,175.427,1.319,-0.607,3.306,187.683,83.85
1427,SettleCrossBorder,adaptive,ml_optimized,351,True,258.016,1.480,51.956,0.447,0.983,0.519,1.474,0.302,2.295,1.703,4.311,6.014,275.899,1.420,-0.615,5.116,290.129,82.87
1428,Transfer,adaptive,static_hybrid,237,False,4.125,0.123,763.572,0.427,0.974,0.435,1.695,0.347,2.478,1.441,2.367,3.808,2.003,1.535,0.000,0.149,9.973,81.86
1429,SettleCrossBorder,adaptive,ml_optimized,351,True,226.126,0.999,10.000,0.704,0.887,0.519,1.524,0.298,2.340,1.686,4.477,6.162,243.822,1.338,-0.624,4.542,257.581,82.78
1430,Transfer,adaptive,ml_optimized,145,True,266.660,1.594,49.013,0.662,0.883,0.425,1.516,0.297,2.238,1.170,3.999,5.169,285.224,1.334,-0.556,5.267,298.677,81.51
1431,SettleCrossBorder,adaptive,ml_optimized,382,True,200.163,1.160,63.875,0.552,0.871,0.519,1.495,0.297,2.311,1.760,4.235,5.995,216.121,1.323,-0.611,4.040,229.179,83.14
1432,IssueCBDC,adaptive,static_hybrid,408,False,4.611,0.089,1010.874,0.240,0.901,0.607,1.654,0.344,2.604,1.856,2.656,4.512,2.077,1.467,0.000,0.165,10.826,82.80
1433,IssueCBDC,adaptive,static_hybrid,242,False,4.641,0.104,721.933,0.100,0.935,0.611,1.623,0.345,2.579,1.447,2.375,3.821,2.106,1.499,0.000,0.153,10.159,83.50
1434,SettleCrossBorder,adaptive,ml_optimized,355,True,180.159,0.695,27.308,0.772,0.921,0.519,1.537,0.299,2.355,1.702,4.325,6.026,193.431,1.367,-0.618,3.633,206.194,83.20
1435,Transfer,adaptive,static_hybrid,167,False,3.992,0.000,728.521,0.502,0.901,0.435,1.712,0.344,2.491,1.253,2.244,3.497,1.798,1.467,0.000,0.140,9.393,81.49
1436,Transfer,adaptive,static_hybrid,194,False,3.551,0.145,750.674,0.199,0.874,0.435,1.645,0.342,2.422,1.316,2.294,3.610,1.891,1.442,0.000,0.143,9.508,83.00
1437,Transfer,adaptive,static_hybrid,199,False,5.326,0.160,900.273,0.222,0.876,0.435,1.650,0.342,2.428,1.329,2.303,3.632,2.355,1.444,0.000,0.151,10.010,82.89
1438,Transfer,adaptive,static_hybrid,175,False,2.771,0.085,607.633,0.126,1.000,0.435,1.629,0.349,2.412,1.291,2.260,3.551,1.611,1.560,0.000,0.136,9.271,83.37
1439,SettleCrossBorder,adaptive,ml_optimized,452,True,233.308,0.924,64.024,0.517,0.968,0.519,1.488,0.301,2.308,1.953,4.311,6.263,247.854,1.407,-0.631,4.616,261.817,83.91
1440,Transfer,adaptive,static_hybrid,205,False,1.462,0.097,943.004,0.561,0.905,0.435,1.725,0.344,2.504,1.349,2.311,3.660,1.301,1.471,0.000,0.134,9.070,81.20
1441,SettleCrossBorder,adaptive,ml_optimized,469,True,243.133,1.663,44.505,0.312,0.943,0.519,1.449,0.300,2.268,1.991,4.590,6.580,262.110,1.385,-0.645,4.877,276.575,83.08
1442,SettleCrossBorder,adaptive,ml_optimized,380,True,139.192,1.255,43.733,0.519,0.957,0.519,1.488,0.301,2.308,1.771,4.369,6.140,155.722,1.398,-0.623,2.955,167.900,83.07
1443,SettleCrossBorder,adaptive,ml_optimized,461,True,276.217,1.276,41.890,0.766,0.943,0.519,1.536,0.300,2.355,1.971,4.522,6.493,292.874,1.386,-0.647,5.431,307.891,81.78
1444,Transfer,adaptive,static_hybrid,263,False,3.851,0.041,1016.970,0.297,0.894,0.435,1.666,0.343,2.445,1.492,2.408,3.900,1.820,1.461,0.000,0.147,9.773,82.51
1445,Transfer,adaptive,static_hybrid,259,False,4.488,0.141,655.028,0.228,1.000,0.435,1.651,0.349,2.435,1.501,2.405,3.906,2.119,1.560,0.000,0.152,10.172,82.86
1446,IssueCBDC,adaptive,static_hybrid,388,False,5.991,0.120,836.597,0.591,1.000,0.619,1.731,0.349,2.699,1.824,2.623,4.447,2.466,1.560,0.000,0.173,11.344,81.05
1447,Transfer,adaptive,ml_optimized,294,True,106.646,1.342,10.000,0.429,0.978,0.425,1.471,0.301,2.197,1.559,4.441,6.001,126.398,1.416,-0.607,2.423,137.829,83.30
1448,SettleCrossBorder,adaptive,ml_optimized,265,True,215.868,0.729,33.786,0.595,0.998,0.519,1.503,0.302,2.324,1.491,4.139,5.630,229.244,1.434,-0.595,4.270,242.306,84.00
1449,SettleCrossBorder,adaptive,ml_optimized,553,True,205.971,0.768,52.618,0.450,1.000,0.519,1.475,0.302,2.297,2.211,4.523,6.733,219.577,1.435,-0.660,4.115,233.498,84.63
1450,SettleCrossBorder,adaptive,ml_optimized,302,True,257.130,1.291,49.432,0.722,0.933,0.519,1.527,0.299,2.346,1.571,4.209,5.780,273.875,1.377,-0.603,5.076,287.851,81.96
1451,SettleCrossBorder,adaptive,ml_optimized,473,True,174.692,1.158,63.320,0.510,0.952,0.519,1.486,0.300,2.306,2.002,4.393,6.395,190.638,1.393,-0.638,3.588,203.682,83.36
1452,IssueCBDC,adaptive,static_hybrid,310,False,4.659,0.129,890.034,0.318,1.000,0.619,1.671,0.349,2.638,1.629,2.491,4.119,2.145,1.560,0.000,0.160,10.623,82.41
1453,IssueCBDC,adaptive,static_hybrid,308,False,3.730,0.082,905.628,0.346,1.000,0.619,1.677,0.349,2.645,1.624,2.486,4.110,1.847,1.560,0.000,0.155,10.316,82.27
1454,Transfer,adaptive,static_hybrid,247,False,4.529,0.047,794.658,0.288,0.920,0.435,1.664,0.345,2.444,1.457,2.381,3.838,1.998,1.485,0.000,0.149,9.914,82.56
1455,IssueCBDC,adaptive,static_hybrid,302,False,4.041,0.074,714.679,0.504,1.000,0.619,1.712,0.349,2.679,1.609,2.476,4.084,1.914,1.560,0.000,0.156,10.393,81.48
1456,SettleCrossBorder,adaptive,ml_optimized,465,True,228.136,1.104,79.524,0.713,0.966,0.519,1.526,0.301,2.346,1.985,4.272,6.257,243.758,1.405,-0.633,4.542,257.675,82.47
1457,Transfer,adaptive,ml_optimized,290,True,231.499,0.849,68.094,0.711,0.943,0.425,1.525,0.300,2.250,1.543,3.997,5.540,245.592,1.386,-0.582,4.561,258.747,83.12
1458,IssueCBDC,adaptive,static_hybrid,370,False,1.299,0.180,975.612,0.516,0.959,0.614,1.715,0.347,2.675,1.771,2.594,4.366,1.377,1.521,0.000,0.152,10.091,81.42
1459,IssueCBDC,adaptive,static_hybrid,246,False,3.329,0.056,734.465,0.445,0.923,0.610,1.699,0.345,2.653,1.455,2.380,3.835,1.711,1.487,0.000,0.148,9.834,81.78
1460,SettleCrossBorder,adaptive,ml_optimized,380,True,164.707,0.503,51.273,0.653,0.980,0.519,1.514,0.302,2.335,1.775,4.189,5.964,176.726,1.418,-0.615,3.330,189.157,84.28
1461,SettleCrossBorder,adaptive,ml_optimized,424,True,212.133,2.000,39.170,0.378,0.934,0.519,1.461,0.300,2.280,1.877,4.606,6.482,233.133,1.378,-0.640,4.354,246.987,81.91
1462,Transfer,adaptive,ml_optimized,233,True,238.305,1.408,49.156,0.590,1.000,0.425,1.502,0.302,2.229,1.411,4.115,5.525,255.751,1.435,-0.582,4.743,269.102,82.33
1463,Transfer,adaptive,ml_optimized,254,True,133.700,0.500,22.313,0.537,0.931,0.425,1.492,0.299,2.216,1.451,4.148,5.599,146.553,1.376,-0.582,2.779,157.940,84.87
1464,IssueCBDC,adaptive,static_hybrid,343,False,4.146,0.097,1080.462,0.349,1.000,0.619,1.678,0.349,2.645,1.711,2.546,4.257,1.973,1.560,0.000,0.160,10.595,82.26
1465,Transfer,adaptive,static_hybrid,187,False,3.738,0.104,704.559,0.558,1.000,0.435,1.724,0.349,2.508,1.321,2.281,3.602,1.880,1.560,0.000,0.144,9.694,81.21
1466,Transfer,adaptive,ml_optimized,251,True,223.154,0.500,27.049,0.742,0.968,0.425,1.531,0.301,2.257,1.450,4.114,5.565,235.297,1.408,-0.585,4.376,248.317,83.84
1467,Transfer,adaptive,static_hybrid,172,False,5.467,0.036,670.828,0.500,0.990,0.435,1.711,0.348,2.495,1.282,2.253,3.535,2.217,1.551,0.000,0.148,9.946,81.50
1468,IssueCBDC,adaptive,static_hybrid,319,False,1.960,0.090,767.373,0.468,1.000,0.619,1.704,0.349,2.672,1.651,2.505,4.156,1.416,1.560,0.000,0.148,9.952,81.66
1469,Transfer,adaptive,static_hybrid,305,False,5.513,0.077,752.359,0.327,1.000,0.435,1.673,0.349,2.457,1.616,2.481,4.097,2.286,1.560,0.000,0.159,10.559,82.36
